review_text,rating,author,date,nama desa wisata,provinsi
Perjalanan ke Danau Paisupok dengan waktu tempuh 3 jam dari kota Salakan. Karena belum ada plang penunjuk rute perjalanan maka pengunjung harus banyak bertanya pada masyarakat yang dilewatinya ketika mendapat persimpangan arah jalan. Dan sepertinya untuk saat ini belum tersedia cotages tempat untuk menginap bagi pengunjung yang datang.,3,Afrizal Kriwil,2025-04-24T16:21:56.602Z,Danau Paisu,Sulawesi Tengah
"Airnya sejuk ,,, asyik bangat",5,Alan Divemaster,2025-04-14T04:51:54.390Z,Danau Paisu,Sulawesi Tengah
"Liburan yg mahal kalo kita dari pulau jawa..saran tidak usah pakai jasa drone..bayar mahal tapi tdk ada instruksi harus ngapain, dan hasilnya sangat tidak memuaskan, dan tidak ada permintaan maaf yg baik dari pihak mereka.",4,Rahmawati Nurdin,2025-04-10T14:32:32.796Z,Danau Paisu,Sulawesi Tengah
"Berkesan baik,krn sgl fasilitas cukup mendukung.",3,Rapulion Konduwes,2025-04-10T04:22:54.282Z,Danau Paisu,Sulawesi Tengah
A magic lake with crystal clear water.,5,Flotzke1,2025-04-08T13:08:26.830Z,Danau Paisu,Sulawesi Tengah
Beautiful scenery.. clear as crystal,5,Rizki Amaliyah,2025-04-04T00:37:33.574Z,Danau Paisu,Sulawesi Tengah
"Un lugar que te deja sin palabras ,es tan bonito que no parece real.",5,Raquel Jimenez picazo,2025-03-24T16:54:22.048Z,Danau Paisu,Sulawesi Tengah
"Es un lugar fascinante.
Este lago destaca por su color azul intenso y su claridad, tanto que se ve el fondo del lago a pesar de su profundidad.

Es muy recomendable llevar tus gafas de snorkel porque es alucinante.

Nosotros fuimos en barco desde Luwuk a Leme Leme (~3,25€ y dura 3h) y desde allí alquilamos una 🏍️.

Las barcas que alquilan ahí por 30.000 rupias son muy fotogénicas.

Puedes seguir nuestra aventura por Sulawesi y las islas Banggai en @viajarcondosmochilas",5,ViajarConDosMochilas,2025-03-20T10:39:51.970Z,Danau Paisu,Sulawesi Tengah
Beautiful ❤️,5,TD VongS,2025-03-17T08:35:47.543Z,Danau Paisu,Sulawesi Tengah
"Most gorgeous magical emerald blue lake on earth. Definitely worth a visit but go in the MORNING! the mangers of this lake leave it in charge of a few teenagers who get there at noon and scroll tiktok at maximum volume from 12pm - 5pm every day, You can hear their stupid phones across the lake so go early before they get there!",4,Hillel Joseph Ce,2025-03-16T08:40:02.985Z,Danau Paisu,Sulawesi Tengah
Aman dan nyaman,5,Sostenus Pouwano,2025-03-15T08:05:30.921Z,Danau Paisu,Sulawesi Tengah
"Danau yang sejuk, ketika berenang terasa segar badan dan seperti dipijat tubuh kita. Danau yang jernih dengan pemandangan alam yang memanjakan mata. Lokasinya yg dekat dengan jalan, menjadikan pilihan yang tepat saat berakhir pekan.",5,Ochen Saja,2025-03-10T04:17:47.070Z,Danau Paisu,Sulawesi Tengah
บรรยากาศดีมาก น้ำใสและเย็นมาก,5,Anuchit Ladondoo,2025-02-25T08:27:08.048Z,Danau Paisu,Sulawesi Tengah
Mantap,5,Wait Toyo,2025-02-22T13:42:11.040Z,Danau Paisu,Sulawesi Tengah
真的好看，比国内九寨沟好，5000印尼盾门票，还能下水游泳，你还想干嘛？？？,5,王克,2025-02-16T11:38:06.599Z,Danau Paisu,Sulawesi Tengah
"Viewnya ajib banget.
Akses kesini yang susah. Dari luwuk bisa pake sped atau kapal penyebrangan.

Tiket masuk cuman 5 ribu tapi untuk sewa perahu, pelampung, kano dll lumayan harganya. Tp sebanding banget dengan petualangan yang didapat",4,Asdar Munandar,2025-02-16T08:21:53.084Z,Danau Paisu,Sulawesi Tengah
Rencana,5,Rudi Setiawan,2025-02-13T11:08:47.960Z,Danau Paisu,Sulawesi Tengah
Seriphan surga turun ke bumi.,5,Reditya Reditya,2025-02-03T16:41:17.518Z,Danau Paisu,Sulawesi Tengah
Sangat menakjubkan,5,Hasna Tone,2025-02-02T20:02:51.151Z,Danau Paisu,Sulawesi Tengah
Air sebening kaca tempat ternyaman hanya di banggai kepulauan Danau Paisu Pok❤️,5,Bang Firen,2025-02-01T09:57:02.384Z,Danau Paisu,Sulawesi Tengah
"Salah satu destinasi wisata yang wajib dikunjungi saat ke Luwuk Banggai.
Semoga bisa kembali berkunjung ke tempat ini.",5,abdi abrianto,2025-01-31T13:17:39.783Z,Danau Paisu,Sulawesi Tengah
Destinasi Wisata Danau Paisu pok desa Lukpanenteng...view bagus...,4,Harlly Pundoko,2025-01-30T03:40:18.375Z,Danau Paisu,Sulawesi Tengah
"Bellissimo posto, magico",5,Andrés Serrano,2025-01-27T16:26:16.668Z,Danau Paisu,Sulawesi Tengah
"Amazing stunning lake. Clearest lake I've ever seen with beautiful surroundings. So peace and quiet. Comparing to Labuan Bajo, Luwuk-Banggai destination is much better .",5,Wewey Heuw,2025-01-26T03:36:05.341Z,Danau Paisu,Sulawesi Tengah
"Paisu Pok is a beautiful lake that you must visit. We take an open trip from Luwuk and arrived at Luwa Bay. The Paisu Pok Lake is just across of the road, only 1 minute walking. Paisu Pok is naturally beautiful with it crystal clear water for real.",5,Diana Solichin,2025-01-23T02:55:12.807Z,Danau Paisu,Sulawesi Tengah
mantap,5,FAHIM anwar,2025-01-21T03:58:29.803Z,Danau Paisu,Sulawesi Tengah
Best place untuk istirahat dari panasnya kehidupan🫡,5,Wisman,2025-01-17T00:05:52.893Z,Danau Paisu,Sulawesi Tengah
"Beautiful and crystal clear water for snorkelling , and water very cold. Boat ride with boat man as well .",5,CASEY KC,2025-01-14T07:29:02.993Z,Danau Paisu,Sulawesi Tengah
Pemandangan nya bagus buat foto-foto dan airnya seger banget..🥶,4,hermawan Striker,2025-01-12T23:47:07.611Z,Danau Paisu,Sulawesi Tengah
I dont know when but definitely I will go over there some day.,5,İpek Akçaöz,2025-01-11T22:08:05.438Z,Danau Paisu,Sulawesi Tengah
"Lugar mágico, místico, incrível!!! Eu recomendo 100%",5,Marcelo Pappis,2025-01-09T01:07:31.904Z,Danau Paisu,Sulawesi Tengah
"Berkunjung ke danau ini di bulan Mei 2024.
Cuaca sangat tidak menentu, sebentar terik panas, sebentar hujan lebat, dan seterusnya.
Anyway, happy banget bisa experience ke danau unik ini. Airnya dingin segar, jernih, dan bersih tidak ada sampah sembarangan.
Mohon untuk tetap menjaga keindahan danau ini biar tidak tercemar. Jangan buang sampah sembarangan & jangan gunakan sunblock berlebih.",5,Mellinda,2025-01-06T13:43:18.862Z,Danau Paisu,Sulawesi Tengah
"Cet endroit est magique, et certainement le plus beau que l’on ait vu de notre vie !
Sachez que même après avoir vu les photos, il est encore plus beau en vrai. 😍",5,Laurine,2025-01-01T06:13:14.689Z,Danau Paisu,Sulawesi Tengah
"Luar Biasa, Indah, Bersih,",5,Sabyllah Djabar,2025-01-01T00:56:20.753Z,Danau Paisu,Sulawesi Tengah
"Pemandangan bagus, airnya jernih, penjaganya ramah",5,Imam Satrio,2024-12-28T04:42:24.947Z,Danau Paisu,Sulawesi Tengah
Mantap,5,LA ODE ARI MP,2024-12-21T12:44:40.817Z,Danau Paisu,Sulawesi Tengah
Tiket masuk 5000. Ada sewa peralatan renang. Air nya jernih dan segar. Mantap paisupok,5,kakaalbi films,2024-12-20T12:38:50.642Z,Danau Paisu,Sulawesi Tengah
"Danau Terjernih D Sulawesi
Dijamin Ngangenin",5,Imran Dama,2024-12-13T13:55:54.941Z,Danau Paisu,Sulawesi Tengah
Nice place! Swimming or by boat you should go to the right place of the lagoon. Snorkel and play between the trunks sunk in the water,5,Judit Murcia Laguna,2024-11-28T03:50:13.636Z,Danau Paisu,Sulawesi Tengah
Perlu dikelola oleh Kelompok Sadar Wisata (PokDarwis) dari desa dimana destinasi wisata itu berada...,5,Zainudin Malingong,2024-11-28T01:49:12.691Z,Danau Paisu,Sulawesi Tengah
"Welcome to hidden Gem ""Danau Paisupok"" Dikenal dengan airnya yang jernih sebening kaca, menjadi salah satu wisata unggulan di Sulteng yang wajib dikunjungi, lokasinya berada di Banggai Kepulauan Luwuk.",5,Dimas Prakasa,2024-11-27T06:33:12.231Z,Danau Paisu,Sulawesi Tengah
"Pemandangan terbaik dengan suasana terbaik. Hanya perlu ditambah fasilitas penunjangnya. Semoga pembangunan yang sedang berlangsung seperti mushola, jalan, dll cepat selesai.

Masuk ke lokasi 5 ribu rupiah pengelolanya sepertinya masih masyakat sekitar.

Perlu banyak dipromosiin",5,Taufan Darmawan,2024-11-24T10:01:27.734Z,Danau Paisu,Sulawesi Tengah
Amazing,5,MOH. RIZKAN W. TAMBUAK,2024-11-22T23:59:51.000Z,Danau Paisu,Sulawesi Tengah
