review_text,rating,author,date,nama desa wisata,provinsi
"Gak jelas sistem kelolanya, masuk bayar 2rb, oke gak masalah.. Krn pertama kali, rencana mau makan, krn kebanyakan warkop n mie instan terus jalan menyusuri situ/setu nemu toge goreng pinggir setu, duduk lah kami berempat.. Order toge goreng.. Setelah disantap satu suapan datanglah penjaga warkop/minuman dengan muka jahat seperti peran di sinetron-sinetron .. Sambil bertanya.. MAU PESAN MINUM APA?!!! saya jawab entar ya.. Buset tuh penjaga warkop langsung usir saya... Duduknya jangan di situ gabung aja jadi satu.. Kursi panjang yg hanya cukup  untuk dua orang disuruh didudukin ber empat.. Gila aja... Untungnya tuk emak² sikap kek begitu.. Kalo laki udh gue ceburin ke setu.. Et dah adanya orang kek begitu jualan..!!!

Rasanya sudah harus ditertibkan seperti di kawasan puncak!!!  Kalo mau bertahan seperti itu buat tulisan besar khusus AKAMSI MAU APA LOH!!!",1,AHFAD FOUNDATION,2024-07-14T07:17:04.093Z,Setu Babakan,DKI Jakarta
good public space with varient culinary,5,Linsy Goey,2024-07-11T06:22:32.029Z,Setu Babakan,DKI Jakarta
Murah meriah dan sejuk,5,Rudi Shamidy,2024-07-11T00:56:27.705Z,Setu Babakan,DKI Jakarta
"1. Unik
2. budaya betawi
3. Tempat kuliner
4. tempat mancing
5. Syahdu",5,Denias Susanto,2024-07-05T15:38:12.686Z,Setu Babakan,DKI Jakarta
Anda suka tidak mengerti,1,Djoko Urip,2024-07-05T13:25:16.097Z,Setu Babakan,DKI Jakarta
"Disini kalian bisa menemukan berbagai jenis kuliner dan souvenir khas Betawi, mulai dari model ondel, dodol Betawi, roti buaya sampai kembang goyang",5,Hendro Santoso,2024-07-03T15:13:18.415Z,Setu Babakan,DKI Jakarta
"Enak sih tempatnya masuk cuma 2rb permotor.
Tapi didalem ketika jajan diwarung parkir lg 2rb, padahal didepan congor",4,Syukron Hamdi,2024-06-29T11:02:41.782Z,Setu Babakan,DKI Jakarta
Setunya emang enak sih adem cuma jajanannya blm banyak variasi saat berkunjung kesana jd kek berkunjung ke setu biasa az,3,Hayatun Nufus,2024-06-27T00:47:16.188Z,Setu Babakan,DKI Jakarta
Banyak pohon rindang meskipun terik matahari tidak panas,5,Sutaryo Abdullah,2024-06-23T09:07:08.710Z,Setu Babakan,DKI Jakarta
Selingkuhan gue Ineke Kusumawati belum gosok gigi,5,Barly Halim,2024-06-22T22:11:04.530Z,Setu Babakan,DKI Jakarta
Mampir sini liat senja... Ada kerak telor & toge goreng...,5,Sarmidi,2024-06-21T16:28:41.479Z,Setu Babakan,DKI Jakarta
"Fun place for hangout, many food choices",5,Adam Zidane Arafi,2024-06-17T12:26:28.281Z,Setu Babakan,DKI Jakarta
"Tempat perkampungan cagar budaya Betawi
Tempat untuk bersantai, tempat adem
Lingkungan  dengan suasana  kekeluargaan  khas Betawi",4,ratno purnomo,2024-06-16T09:57:21.903Z,Setu Babakan,DKI Jakarta
Sering kesinj sama temen dan keluarga asik bgt,5,Nurma Freciska,2024-06-11T22:55:11.614Z,Setu Babakan,DKI Jakarta
Hari ini adalah daftar dan Keterangannya,5,raffasya aditya,2024-05-31T07:19:14.506Z,Setu Babakan,DKI Jakarta
"Tempatnya nyaman
Bisa buat ngadem
Wisata murah
Bisa mancing juga",5,RED CHANDRA (RACOON CT),2024-05-30T04:58:58.825Z,Setu Babakan,DKI Jakarta
"Setu babakan itu tempat tinggal ku disitu emang sejuk dan adem, disana juga sekarang banyak sekali ondel-ondel yang dijual dan ada makan khas betawi juga",5,Husna Qulsum,2024-05-28T14:07:26.262Z,Setu Babakan,DKI Jakarta
Mantap Mas Irfan semoga semakin sukses,5,Budi Prihatno,2024-05-28T07:03:24.353Z,Setu Babakan,DKI Jakarta
tempatnya adem...bayar tiket masuk motor juga murah meriah.dan banyak jajanan dan mainan untuk anak2...recomended untuk liburan yg ramah kantong.ada juga museum betawi nya loh...bisa menenalkan anak2 tentang sejarah betawi,5,May Slows,2024-05-24T03:55:01.651Z,Setu Babakan,DKI Jakarta
"Nga terawat kotor
Tapi aneh nya ada yg ambilin restribusi
Dijaring harus nya oknum yg ambilin restribusi
Sy baru kemaren tgl 23_4_2024",5,Sugandi,2024-05-24T03:53:00.866Z,Setu Babakan,DKI Jakarta
"seru sih bisa lihat budaya betawi,tapi puanas bgt weh",4,michelle2504,2024-05-23T07:02:09.286Z,Setu Babakan,DKI Jakarta
"pemandangannya bagus, asri banget bikin tenang rasanya. makanannya beragam bangett, bikin kita bingung milihnya, ada kerak telor, soto, dodol, bakso, rujak, cireng, otak otak dan lain lain. nah dari sekian banyak makanan yang ada di setu babakan aku milih buat beli kerak telor bebek dan cireng kejuuu 🤩🤩 22nya enaaaaakk banget, kalian kalo mau nyoba harus dateng ke setu bakakan sih, tempatnya bener bener pas buat nyari makanan 🤩🥳 oh iyaa, disana ada bebek bebekan sama perahu, kita bisa naikin itu bareng temen atau keluargaa yeayy! ⭐️⭐️⭐️⭐️⭐️",5,hasna kamila,2024-05-23T07:01:33.424Z,Setu Babakan,DKI Jakarta
WAHHH banyak banget kuliner di seru babakan tapi favorit kita sih kerak telor yang maknyus bgtt. Apalagi ditemani dengan pemandangan danau yang asri dan indah banget. tempat ini 100℅ recomended bgt parahhh,5,Aidi Abshar,2024-05-23T06:14:01.102Z,Setu Babakan,DKI Jakarta
